name	address	city	state	zip	url
JIMMY'S DOWN THE STREET	1613 E. Sherman	Coeur d'Alene	ID	83814	https://www.dinersdriveinsdiveslocations.com/jimmys-down-the-street-idaho.html
ALYONKA RUSSIAN CUISINE	2870 W State St	Boise	ID	83702	https://www.dinersdriveinsdiveslocations.com/alyonka-russian-cuisine-idaho.html
TAJ MAHAL HOMESTYLE INDIAN AND PAKISTANI CUISINE	150 N 8th St #222	Boise	ID	83702	https://www.dinersdriveinsdiveslocations.com/taj-mahal-homestyle-indian-pakistani-cuisine-idaho.html
TANGO'S EMPANADAS	701 N Orchard St	Boise	ID	83706	https://www.dinersdriveinsdiveslocations.com/tangos-empanadas-idaho.html
SAINT LAWRENCE GRIDIRON	705 W Bannock St	Boise	ID	83702	https://www.dinersdriveinsdiveslocations.com/saint-lawrence-gridiron-idaho.html
SUNSHINE SPICE CAFE	6911 Fairview Ave	Boise	ID	83704	https://www.dinersdriveinsdiveslocations.com/sunshine-spice-cafe-idaho.html
MADRE BOUTIQUE TAQUERIA	1034 S La Pointe St	Boise	ID	83706	https://www.dinersdriveinsdiveslocations.com/madre-boutique-taqueria-idaho.html
FROSTED MUG	11541 South Pulaski Road	Alsip	IL	60803	https://www.dinersdriveinsdiveslocations.com/frosted-mug-illinois.html
HACKNEY'S	1241 Harms Rd.	Glenview	IL	60025	https://www.dinersdriveinsdiveslocations.com/hackneys-illinois.html
SMOQUE	3800 N. Pulaski Rd.	Chicago	IL	60641	https://www.dinersdriveinsdiveslocations.com/smoque-illinois.html
PARADISE PUP	1724 S. River Rd.	Des Plaines	IL	60018	https://www.dinersdriveinsdiveslocations.com/paradise-pup-illinois.html
WHITE PALACE GRILL	1159 S. Canal St.	Chicago	IL	60607	https://www.dinersdriveinsdiveslocations.com/white-palace-grill-illinois.html
GALEWOOD COOKSHACK	2135 N Milwaukee Ave	Chicago	IL	60647	https://www.dinersdriveinsdiveslocations.com/galewood-cook-shack-illinois.html
CHARLIE PARKER'S	700 North St.	Springfield	IL	62704	https://www.dinersdriveinsdiveslocations.com/charlie-parkers-illinois.html
CEMITAS PUEBLA	3619 W North Ave.	Chicago	IL	60647	https://www.dinersdriveinsdiveslocations.com/cemitas-puebla-illinois.html
CHUCK'S SOUTHERN COMFORTS CAFE	6501 W. 79th St.	Burbank	IL	60459	https://www.dinersdriveinsdiveslocations.com/chucks-southern-comforts-cafe-illinois.html
THE ORIGINAL VITO & NICK'S PIZZERIA	8433 South Pulaski Road	Chicago	IL	60652	https://www.dinersdriveinsdiveslocations.com/the-original-vito-nicks-pizzeria-illinois.html
TUFANO'S VERNON PARK TAP	1073 W Vernon Park	Chicago	IL	60607	https://www.dinersdriveinsdiveslocations.com/tufanos-vernon-park-tap-illinois.html
DELL RHEA'S CHICKEN BASKET	645 Joliet Road	Willowbrook	IL	60527	https://www.dinersdriveinsdiveslocations.com/dell-rheas-chicken-basket-illinois.html
KUMA'S CORNER	2900 W. Belmont Ave.	Chicago	IL	60618	https://www.dinersdriveinsdiveslocations.com/kumas-corner-illinois.html
THE DEPOT AMERICAN DINER	5840 W. Roosevelt Road	Chicago	IL	60644	https://www.dinersdriveinsdiveslocations.com/the-depot-american-diner-illinois.html
TRE KRONOR	3258 West Foster Avenue	Chicago	IL	60625	https://www.dinersdriveinsdiveslocations.com/tre-kronor-illinois.html
HONKY TONK BBQ	1800 S. Racine	Chicago	IL	60608	https://www.dinersdriveinsdiveslocations.com/honky-tonk-bbq-illinois.html
THE SHANTY	38995 N US Highway 41	Wadsworth	IL	60083	https://www.dinersdriveinsdiveslocations.com/the-shanty-illinois.html
TASTE OF PERU	6545 North Clark Street	Chicago	IL	60626	https://www.dinersdriveinsdiveslocations.com/taste-of-peru-illinois.html
GARIFUNA FLAVA	2516-2518 W 63rd St.	Chicago	IL	60629	https://www.dinersdriveinsdiveslocations.com/garifuna-flava-illinois.html
NANA ORGANIC	3267 S. Halsted St.	Chicago	IL	60608	https://www.dinersdriveinsdiveslocations.com/nana-organic-illinois.html
CHILAM BALAM	3023 N. Broadway St.	Chicago	IL	60657	https://www.dinersdriveinsdiveslocations.com/chilam-balam-illinois.html
IRAZU	1865 N. Milwaukee	Chicago	IL	60647	https://www.dinersdriveinsdiveslocations.com/irazu-illinois.html
DMK BURGER BAR	2954 N. Sheffield Ave.	Chicago	IL	60657	https://www.dinersdriveinsdiveslocations.com/dmk-burger-bar-illinois.html
GLEN'S DINER	1820 W. Montrose Ave.	Chicago	IL	60613	https://www.dinersdriveinsdiveslocations.com/glenns-diner-illinois.html
BIG & LITTLES	860 N. Orleans St.	Chicago	IL	60610	https://www.dinersdriveinsdiveslocations.com/big-and-littles-illinois.html
PANOZZO'S ITALIAN MARKET	1303 S. Michigan Ave.	Chicago	IL	60605	https://www.dinersdriveinsdiveslocations.com/panozzos-italian-market-illinois.html
HOPLEAF BAR	5148 N. Clark St.	Chicago	IL	60640	https://www.dinersdriveinsdiveslocations.com/hopleaf-bar-illinois.html
CHICAGO BRAUHAUS	4732 N Lincoln Ave.	Chicago	IL	60625	https://www.dinersdriveinsdiveslocations.com/chicago-brauhaus-illinois.html
REX ITALIAN FOODS	4431 N. Harlem Ave.	Norridge	IL	60706	https://www.dinersdriveinsdiveslocations.com/rex-italian-foods-illinois.html
BOP N GRILL	6604 N Sheridan Rd	Chicago	IL	60626	https://www.dinersdriveinsdiveslocations.com/bop-n-grill-illinois.html
90 MILES CUBAN CAFE	2540 W. Armitage Ave.	Chicago	IL	60647	https://www.dinersdriveinsdiveslocations.com/90-miles-cuban-cafe-illinois.html
LA SCAROLA	721 W Grand Ave	Chicago	IL	60654	https://www.dinersdriveinsdiveslocations.com/la-scarola-illinois.html
SAUCY PORKA	400 S Financial Pl	Chicago	IL	60605	https://www.dinersdriveinsdiveslocations.com/saucy-porka-illinois.html
MANNY'S DELI	1141 S Jefferson St	Chicago	IL	60607	https://www.dinersdriveinsdiveslocations.com/mannys-deli-illinois.html
DEL SEOUL	2568 N Clark St	Chicago	IL	60614	https://www.dinersdriveinsdiveslocations.com/del-seoul-illinois.html
MFK	432 W Diversey Pkwy	Chicago	IL	60614	https://www.dinersdriveinsdiveslocations.com/mfk-illinois.html
SUN WAH BBQ	5039 N Broadway St	Chicago	IL	60640	https://www.dinersdriveinsdiveslocations.com/sun-wah-bbq-illinois.html
BELLA LUNA CAFE	731 N Dearborn St	Chicago	IL	60654	https://www.dinersdriveinsdiveslocations.com/bella-luna-cafe-illinois.html
TRIPLE XXX RESTAURANT	2 N. Salisbury St.	West Lafayette	IN	47906	https://www.dinersdriveinsdiveslocations.com/triple-xxx-restaurant-indiana.html
3 SISTERS CAFE	6223 Guilford Ave.	Indianapolis	IN	46220	https://www.dinersdriveinsdiveslocations.com/3-sisters-cafe-indiana.html
SOUTH SIDE SODA SHOP AND DINER	1122 S Main St	Goshen	IN	46526	https://www.dinersdriveinsdiveslocations.com/southside-soda-shop-and-diner-indiana.html
INDY'S HISTORIC STEER-IN RESTAURANT	5130 E 10th Street	Indianapolis	IN	46219	https://www.dinersdriveinsdiveslocations.com/indys-historic-steer-in-restaurant-indiana.html
JERSEY'S CAFE	13710 North Meridian Street	Carmel	IN	46032	https://www.dinersdriveinsdiveslocations.com/jerseys-cafe-indiana.html
THE BARKING DOG	115 E 49th St.	Indianapolis	IN	46205	https://www.dinersdriveinsdiveslocations.com/the-barking-dog-indiana.html
ZEST! EXCITING FOOD CREATIONS	1134 E. 54th St.	Indianapolis	IN	46220	https://www.dinersdriveinsdiveslocations.com/zest-exciting-food-creations-indiana.html
THE TAMALE PLACE	5226 Rockville Rd.	Indianapolis	IN	46224	https://www.dinersdriveinsdiveslocations.com/the-tamale-place-indiana.html
ZYDECO'S	11 E. Main St.	Mooresville	IN	46158	https://www.dinersdriveinsdiveslocations.com/zydecos-indiana.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
PATTON'S CATERING	1552 E Grand Ave	Des Moines	IA	50316	https://www.dinersdriveinsdiveslocations.com/pattons-iowa.html
SMOKEY D'S BBQ	5055 NW 2nd St	Des Moines	IA	50313	https://www.dinersdriveinsdiveslocations.com/smokey-ds-bbq-iowa.html
TACOPOCOLYPSE	407 E 5th St	Des Moines	IA	50309	https://www.dinersdriveinsdiveslocations.com/tacopocalypse-iowa.html
GEORGE THE CHILI KING	5722 Hickman Rd	Des Moines	IA	50310	https://www.dinersdriveinsdiveslocations.com/george-the-chili-king-iowa.html
MI PATRIA	1410 22nd St	West Des Moines	IA	50266	https://www.dinersdriveinsdiveslocations.com/mi-patria-iowa.html
FLYING MANGO	4345 Hickman Rd	Des Moines	IA	50310	https://www.dinersdriveinsdiveslocations.com/flying-mango-iowa.html
BRINT'S DINER	4834 E. Lincoln Street	Wichita	KS	67218	https://www.dinersdriveinsdiveslocations.com/brints-diner-kansas.html
CAFE ON THE ROUTE	1101 Military Ave.	Baxter Springs	KS	66713	https://www.dinersdriveinsdiveslocations.com/cafe-on-the-route-kansas.html
BBQ SHACK	1613 E. Peoria St.	Paola	KS	66071	https://www.dinersdriveinsdiveslocations.com/bbq-shack-kansas.html
BOBO'S DRIVE IN	2300 SW 10th Ave.	Topeka	KS	66604	https://www.dinersdriveinsdiveslocations.com/bobos-drive-in-kansas.html
RJ'S BOB-BE-QUE SHACK	5835 Lamar Ave.	Mission	KS	66062	https://www.dinersdriveinsdiveslocations.com/rjs-bob-be-que-shack-kansas.html
JOHNNY'S BAR-B-Q	5959 Broadmoor	Mission	KS	66201	https://www.dinersdriveinsdiveslocations.com/johnnys-bar-b-q-kansas.html
WOODYARD BAR-B-QUE	3001 Merriam Ln	Kansas City	KS	66106	https://www.dinersdriveinsdiveslocations.com/woodyard-bar-b-que-kansas.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
SMOKEY VALLEY TRUCK STOP	60 Bond Ct.	Olive Hill	KY	41164	https://www.dinersdriveinsdiveslocations.com/smokey-valley-truck-stop-kentucky.html
VIRGIL'S CAFE	710 Fairfield Ave.	Bellevue	KY	41073	https://www.dinersdriveinsdiveslocations.com/virgils-cafe-kentucky.html
WALLACE STATION	3854 Old Frankfort Pike	Versailles	KY	40383	https://www.dinersdriveinsdiveslocations.com/wallace-station-kentucky.html
RICK'S WHITE LIGHT DINER	114 Bridge Street	Frankfort	KY	40601	https://www.dinersdriveinsdiveslocations.com/ricks-white-light-diner-kentucky.html
PARKETTE DRIVE IN	1230 E New Circle Rd.	Lexington	KY	40505	https://www.dinersdriveinsdiveslocations.com/parkette-drive-in-kentucky.html
JJ McBREWSTER'S	3101 Clays Mill Road #301	Lexington	KY	40503	https://www.dinersdriveinsdiveslocations.com/j-j-mcbrewsters-kentucky.html
MOMMA'S MUSTARD, PICKLES & BBQ	102 Bauer Ave	Louisville	KY	40207	https://www.dinersdriveinsdiveslocations.com/mommas-mustard-pickles-bbq-kentucky.html
GRIND BURGER KITCHEN	829 E Market St	Louisville	KY	40206	https://www.dinersdriveinsdiveslocations.com/grind-burger-kitchen-kentucky.html
THE TABLE	1800 Portland Ave	Louisville	KY	40203	https://www.dinersdriveinsdiveslocations.com/the-table-kentucky.html
GRALEHAUS	1001 Baxter Ave	Louisville	KY	40204	https://www.dinersdriveinsdiveslocations.com/gralehaus-kentucky.html
THE SEAFOOD LADY	103 W Oak St	Louisville	KY	40203	https://www.dinersdriveinsdiveslocations.com/the-seafood-lady-kentucky.html
IRISH ROVER	2319 Frankfort Ave	Louisville	KY	40206	https://www.dinersdriveinsdiveslocations.com/irish-rover-kentucky.html
THE RIVERSHACK TAVERN	3449 River Rd.	Jefferson	LA	70121	https://www.dinersdriveinsdiveslocations.com/the-rivershack-tavern-louisiana.html
THE JOINT	701 Mazant St.	New Orleans	LA	70117	https://www.dinersdriveinsdiveslocations.com/the-joint-louisiana.html
THE CREOLE CREAMERY	4924 Prytania St.	New Orleans	LA	70115	https://www.dinersdriveinsdiveslocations.com/the-creole-creamery-louisiana.html
CASAMENTO'S RESTAURANT	4330 Magazine St.	New Orleans	LA	70115	https://www.dinersdriveinsdiveslocations.com/casamentos-restaurant-louisiana.html
SURREY'S CAFE	1418 Magazine St.	New Orleans	LA	70130	https://www.dinersdriveinsdiveslocations.com/surreys-cafe-louisiana.html
PARASOL'S BAR & RESTAURANT	2533 Constance St.	New Orleans	LA	70130	https://www.dinersdriveinsdiveslocations.com/parasols-bar-louisiana.html
JOEY K'S RESTAURANT & BAR	3001 Magazine Street	New Orleans	LA	70115	https://www.dinersdriveinsdiveslocations.com/joey-k-restaurant-bar-louisiana.html
SAMMY'S FOOD SERVICE & DELI	3000 Elysian Fields	New Orleans	LA	70122	https://www.dinersdriveinsdiveslocations.com/sammys-food-service-deli-louisiana.html
MAHONY'S PO-BOY SHOP	3454 Magazine Street	New Orleans	LA	70115	https://www.dinersdriveinsdiveslocations.com/mahonys-po-boy-shop-louisiana.html
LOUIE & THE REDHEAD LADY	1851 Florida St.	Mandeville	LA	70448	https://www.dinersdriveinsdiveslocations.com/louie-and-the-redhead-lady-louisiana.html
LA PINES CAFE	1061 Robert Rd.	Slidell	LA	70458	https://www.dinersdriveinsdiveslocations.com/la-pines-cafe-louisiana.html
KATIE'S RESTAURANT	3701 Iberville Street	New Orleans	LA	70119	https://www.dinersdriveinsdiveslocations.com/katies-restaurant-louisiana.html
THE OLD COFFEE POT RESTAURANT	714 Saint Peter St.	New Orleans	LA	70116	https://www.dinersdriveinsdiveslocations.com/the-old-coffeepot-restaurant-louisiana.html
BOURREE AT BOUCHERIE	1510 S Carrollton Ave	New Orleans	LA	70118	https://www.dinersdriveinsdiveslocations.com/bourree-at-boucherie-louisiana.html
RED'S CHINESE	3048 St Claude Ave	New Orleans	LA	70117	https://www.dinersdriveinsdiveslocations.com/reds-chinese-louisiana.html
TURKEY AND THE WOLF	739 Jackson Ave	New Orleans	LA	70130	https://www.dinersdriveinsdiveslocations.com/turkey-and-the-wolf-louisiana.html
MARJIE'S GRILL	320 S Broad Ave	New Orleans	LA	70119	https://www.dinersdriveinsdiveslocations.com/marjies-grill-louisiana.html
AVERY'S ON TULANE	2510 Tulane Ave	New Orleans	LA	70119	https://www.dinersdriveinsdiveslocations.com/averys-on-tulane-louisiana.html
Seither's Seafood	279 Hickory Ave	New Orleans	LA	70123	https://www.dinersdriveinsdiveslocations.com/seithers-seafood-louisiana.html
Piece of Meat	3301 Bienville St	New Orleans	LA	70119	https://www.dinersdriveinsdiveslocations.com/piece-of-meat-louisiana.html
A1 DINER	3 Bridge St.	Gardiner	ME	04345	https://www.dinersdriveinsdiveslocations.com/a1-diner-maine.html
MAINE DINER	2265 Post Rd.	Wells	ME	04090	https://www.dinersdriveinsdiveslocations.com/maine-diner.html
BOB'S CLAM HUT	315 US Route 1	Kittery	ME	03904	https://www.dinersdriveinsdiveslocations.com/bobs-clam-hut-maine.html
PORTHOLE RESTAURANT	20 Custom House Wharf	Portland	ME	04101	https://www.dinersdriveinsdiveslocations.com/porthole-restaurant-maine.html
BECKY'S DINER	390 Commercial Street	Portland	ME	04101	https://www.dinersdriveinsdiveslocations.com/beckys-diner-maine.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
BLUE MOON CAFE	1621 Aliceanna St.	Baltimore	MD	21321	https://www.dinersdriveinsdiveslocations.com/blue-moon-cafe-maryland.html
CHAPS PIT BEEF	5801 Pulaski Highway	Baltimore	MD	21205	https://www.dinersdriveinsdiveslocations.com/chaps-pit-beef-maryland.html
BROADWAY DINER	6501 Eastern Ave	Baltimore	MD	21224	https://www.dinersdriveinsdiveslocations.com/broadway-diner-maryland.html
G&A RESTAURANT	3802 Eastern Avenue	Baltimore	MD	21224	https://www.dinersdriveinsdiveslocations.com/g-a-restaurant-maryland.html
BRICK OVEN PIZZA	800 S Broadway	Baltimore	MD	21231	https://www.dinersdriveinsdiveslocations.com/brick-oven-pizza-maryland.html
STONEY CREEK INN	8238 Fort Smallwood Rd.	Greenland Beach	MD	21226	https://www.dinersdriveinsdiveslocations.com/stoney-creek-inn-maryland.html
DI PASQUALE'S	3700 Gough St	Baltimore	MD	21224	https://www.dinersdriveinsdiveslocations.com/di-pasquales-maryland.html
THE GENERAL STORE	6 Post Office Road	Silver Spring	MD	20910	https://www.dinersdriveinsdiveslocations.com/the-general-store-maryland.html
BOULEVARD DINER	1660 Merritt Blvd.	Dundalk	MD	21222	https://www.dinersdriveinsdiveslocations.com/boulevard-diner-maryland.html
GALWAY BAY IRISH PUB	63 Maryland Ave.	Annapolis	MD	21401	https://www.dinersdriveinsdiveslocations.com/galway-bay-irish-pub-maryland.html
R&R TAQUERIA	7894 Washington Blvd.	Elkridge	MD	21075	https://www.dinersdriveinsdiveslocations.com/r-r-taqueria-maryland.html
JOE SQUARED PIZZA	133 W. North Ave.	Baltimore	MD	21201	https://www.dinersdriveinsdiveslocations.com/joe-squared-pizza-maryland.html
SIP & BITE RESTAURANT	2200 Boston St.	Baltimore	MD	21231	https://www.dinersdriveinsdiveslocations.com/sip-and-bite-restaurant-maryland.html
DAVIS' PUB	400 Chester Ave	Annapolis	MD	21403	https://www.dinersdriveinsdiveslocations.com/davis-pub-maryland.html
GRANO PASTA BAR	1031 W 36th St	Baltimore	MD	21211	https://www.dinersdriveinsdiveslocations.com/grano-pasta-bar-maryland.html
SLAINTE IRISH PUB	Historic Fells Point, 1700 Thames Street	Baltimore	MD	21231	https://www.dinersdriveinsdiveslocations.com/slainte-irish-pub-maryland.html
JIMMY'S FAMOUS SEAFOOD	6526 Holabird Ave	Baltimore	MD	21224	https://www.dinersdriveinsdiveslocations.com/jimmys-famous-seafood-maryland.html
CLEMENTINE	5402 Harford Rd	Baltimore	MD	21214	https://www.dinersdriveinsdiveslocations.com/clementine-maryland.html
JOHNNY RAD'S PIZZERIA TAVERN	2108 Eastern Ave	Baltimore	MD	21231	https://www.dinersdriveinsdiveslocations.com/johnny-rads-pizzeria-tavern-maryland.html
SWALLOW AT THE HOLLOW	5921 York Rd	Baltimore	MD	21212	https://www.dinersdriveinsdiveslocations.com/swallow-at-the-hollow-maryland.html
ALEWIFE	21 N Eutaw St	Baltimore	MD	21201	https://www.dinersdriveinsdiveslocations.com/alewife-maryland.html
MISS SHIRLEY'S CAFE	513 W. Cold Spring Lane	Baltimore	MD	21210	https://www.dinersdriveinsdiveslocations.com/miss-shirleys-cafe-maryland.html
THE SMOKING SWINE	1600 Thames St.	Baltimore	MD	21231	https://www.dinersdriveinsdiveslocations.com/the-smoking-swine-maryland.html
ERROR	ERROR	ERROR	ERROR	ERROR	ERROR
KELLY'S DINER	674 Broadway	Somerville	MA	02144-2220	https://www.dinersdriveinsdiveslocations.com/kellys-diner-massachusetts.html
MIKE'S CITY DINER	1714 Washington St.	Boston	MA	02118	https://www.dinersdriveinsdiveslocations.com/mikes-city-diner-massachusetts.html
JT FARNHAM'S SEAFOOD & GRILL	88 Eastern Ave.	South Essex	MA	01929	https://www.dinersdriveinsdiveslocations.com/jt-farnhams-seafood-grill-massachusetts.html
THE LITTLE DEPOT DINER	1 Railroad Ave	Peabody	MA	01961	https://www.dinersdriveinsdiveslocations.com/the-little-depot-diner-massachusetts.html
SAM LAGRASSA'S	44 Province St.	Boston	MA	02108	https://www.dinersdriveinsdiveslocations.com/sam-lagrassas-massachusetts.html
MORIN'S HOMETOWN BAR & GRILLE	16 S Main Street	Attleboro	MA	02703	https://www.dinersdriveinsdiveslocations.com/morins-hometown-bar-grille-massachusetts.html
MR. BARTLEY'S GOURMET BURGERS	1246 Massachusetts Ave	Cambridge	MA	02138	https://www.dinersdriveinsdiveslocations.com/mr-bartleys-gourmet-burgers-massachusetts.html
GREEK CORNER RESTAURANT	2366 Massachusetts Ave.	Cambridge	MA	02140	https://www.dinersdriveinsdiveslocations.com/greek-corner-restaurant-massachusetts.html
THE LOBSTER SHANTY	25 Front St.	Salem	MA	01970	https://www.dinersdriveinsdiveslocations.com/the-lobster-shanty-massachusetts.html
RINO'S PLACE	258 Saratoga St	Boston	MA	02128	https://www.dinersdriveinsdiveslocations.com/rinos-place-massachusetts.html
ITALIAN EXPRESS PIZZERIA	336 Sumner St.	East Boston	MA	02128	https://www.dinersdriveinsdiveslocations.com/italian-express-pizzeria-massachusetts.html
CUTTY'S	284 Washington St	Brookline	MA	02445	https://www.dinersdriveinsdiveslocations.com/cuttys-massachusetts.html
TUPELO	1193 Cambridge St.	Cambridge	MA	02139	https://www.dinersdriveinsdiveslocations.com/tupelo-massachusetts.html
PATTI'S PIEROGIS	1019 S. Main St.	Fall River	MA	02724	https://www.dinersdriveinsdiveslocations.com/pattis-pierogis-massachusetts.html
BOSTON BURGER COMPANY	1100 Boylston St	Boston	MA	02215	https://www.dinersdriveinsdiveslocations.com/boston-burger-company-massachusetts.html
ANGELA'S CAFE	131 Lexington St.	East Boston	MA	02128	https://www.dinersdriveinsdiveslocations.com/angelas-cafe-massachusetts.html
YANKEE LOBSTER COMPANY RESTAURANT	300 Northern Ave.	Boston	MA	02210	https://www.dinersdriveinsdiveslocations.com/yankee-lobster-company-massachusetts.html
CHARLIE'S DINER	5 Meadow Street	Spencer	MA	01562	https://www.dinersdriveinsdiveslocations.com/charlies-diner-massachusetts.html
BLUNCH	59 E Springfield St	Boston	MA	02118	https://www.dinersdriveinsdiveslocations.com/blunch-massachusetts.html
DEEP ELLUM	477 Cambridge St	Boston	MA	02134	https://www.dinersdriveinsdiveslocations.com/deep-ellum-massachusetts.html
LONE STAR TACO BAR	479 Cambridge St	Boston	MA	02134	https://www.dinersdriveinsdiveslocations.com/lone-star-taco-bar-massachusetts.html
TRINA'S STARLITE LOUNGE	3 Beacon St	Somerville	MA	02143	https://www.dinersdriveinsdiveslocations.com/trinas-starlite-lounge-massachusetts.html
SAUS	33 Union St	Boston	MA	02108	https://www.dinersdriveinsdiveslocations.com/saus-massachusetts.html
CAFE POLONIA	611 Dorchester Ave	Boston	MA	02127	https://www.dinersdriveinsdiveslocations.com/cafe-polonia-massachusetts.html
CASA RAZDORA	115 Water St	Boston	MA	02109	https://www.dinersdriveinsdiveslocations.com/casa-razdora-massachusetts.html
BLUE EYED CRAB	170 Water St	Plymouth	MA	02360	https://www.dinersdriveinsdiveslocations.com/the-blue-eyed-crab-caribbean-grill-rum-bar-massachusetts.html
SHUCKERS	91 Water St	Woods Hole	MA	02543	https://www.dinersdriveinsdiveslocations.com/shuckers-world-famous-raw-bar-cafe-massachusetts.html
DANA'S KITCHEN	881 Palmer Ave	Falmouth	MA	02540	https://www.dinersdriveinsdiveslocations.com/danas-kitchen-massachusetts.html
PICKLE JAR KITCHEN	170 Main St	Falmouth	MA	02540	https://www.dinersdriveinsdiveslocations.com/pickle-jar-kitchen-massachusetts.html
